Post_ID,Platform,Topic,Post_Text,Likes,Shares,Sentiment,Date
839,5,2,5,3468,699,2,221
840,4,1,0,2533,290,2,124
841,3,5,26,1288,136,2,202
842,4,5,21,206,479,0,11
843,1,6,21,2333,213,0,193
844,0,4,13,2676,78,0,256
845,2,4,16,1910,121,0,344
846,2,4,12,1076,289,1,30
847,1,2,1,2878,83,2,199
848,0,5,22,268,268,1,148
849,5,4,1,3569,58,2,51
850,5,6,9,1116,27,1,305
851,0,4,29,1252,273,0,286
852,5,4,13,999,90,0,224
853,1,3,14,383,391,0,269
854,4,4,21,868,125,0,358
855,0,5,17,1112,180,1,15
856,2,3,1,2107,976,2,13
857,4,2,23,210,427,2,212
858,2,0,0,3679,818,2,70
859,2,2,28,1571,648,0,77
860,1,2,1,1420,340,2,261
861,1,4,8,4339,168,2,358
862,0,6,5,2773,630,2,272
863,2,4,10,876,536,0,360
864,1,6,27,1528,542,0,357
865,3,2,10,1595,207,0,362
866,4,2,3,3149,357,2,136
867,1,1,0,4271,141,2,111
868,2,3,21,2491,681,0,159
869,3,3,9,1121,74,1,232
870,3,2,8,2099,836,2,164
871,4,6,20,1252,22,1,58
872,5,0,19,740,277,1,13
873,5,3,0,3741,671,2,282
874,2,0,20,758,220,1,355
875,3,0,22,588,57,1,261
876,3,6,27,1210,508,0,361
877,3,2,5,3513,700,2,74
878,3,1,2,853,848,2,167
879,5,0,5,3440,487,2,228
880,5,6,3,4067,771,2,67
881,2,6,10,449,635,0,7
882,1,1,15,1718,258,0,62
883,3,5,2,870,606,2,59
884,5,1,2,3570,291,2,247
885,2,5,23,1347,380,2,114
886,4,2,11,1452,284,1,56
887,0,5,20,763,46,1,201
888,5,0,12,320,81,1,228
889,5,5,5,292,386,2,315
890,1,3,23,484,136,2,198
891,4,4,16,1284,221,0,166
892,4,0,13,84,423,0,242
893,2,1,4,1910,186,0,120
894,0,3,6,2595,869,2,346
895,1,2,5,1924,689,2,162
896,1,2,21,1685,378,0,241
897,2,5,18,1278,119,1,105
898,0,6,1,2110,371,2,103
899,4,4,14,1961,288,0,84
900,5,6,23,3614,167,2,328
901,4,2,4,408,685,0,215
902,4,1,8,1696,331,2,4
903,3,5,8,658,914,2,207
904,4,5,17,85,165,1,157
905,5,2,25,1101,49,1,121
906,4,4,16,2723,477,0,145
907,1,2,23,1444,533,2,169
908,4,3,9,476,241,1,258
909,0,1,3,2355,952,2,303
910,1,3,20,175,191,1,330
911,5,4,15,968,242,0,247
912,0,1,10,1163,211,0,98
913,1,1,8,4690,811,2,61
914,4,4,22,487,291,1,255
915,2,4,13,601,100,0,46
916,0,1,28,2526,671,0,32
917,0,3,16,2868,199,0,36
918,3,3,26,728,94,2,354
919,1,5,3,1380,355,2,263
920,2,3,25,970,198,1,330
921,1,3,8,928,493,2,250
922,1,6,5,3792,223,2,292
923,5,1,20,1125,222,1,336
924,4,0,9,1130,55,1,230
925,5,1,13,289,158,0,144
926,4,6,22,536,37,1,150
927,0,3,29,2379,83,0,34
928,4,6,16,2463,434,0,333
929,4,1,16,46,320,0,198
930,3,1,21,2176,80,0,248
931,4,2,28,859,587,0,180
932,1,3,24,3833,870,2,308
933,3,4,26,2344,394,2,74
934,3,2,7,651,44,1,182
935,4,1,5,4705,352,2,327
936,2,4,10,1220,382,0,239
937,5,5,24,4668,932,2,334
938,4,3,16,914,301,0,121
939,4,5,17,1018,266,1,361
940,5,1,0,4885,633,2,357
941,0,1,8,949,902,2,311
942,2,1,4,2239,477,0,41
943,0,2,5,1362,178,2,317
944,2,0,28,2103,386,0,146
945,5,1,12,1053,246,1,119
946,5,4,20,1065,232,1,350
947,0,6,13,2251,533,0,129
948,5,3,14,586,143,0,318
949,5,0,5,2318,719,2,315
950,4,5,18,931,40,1,350
951,3,6,28,2910,161,0,242
952,0,2,3,1748,396,2,237
953,3,2,23,1796,649,2,107
954,4,6,9,377,142,1,41
955,2,1,17,653,238,1,99
956,2,5,27,2264,69,0,11
957,1,3,15,1551,110,0,35
958,5,4,13,268,284,0,306
959,1,3,10,1554,312,0,79
960,3,2,24,3867,230,2,353
961,4,5,15,2986,162,0,45
962,3,5,21,1946,562,0,192
963,4,6,20,1480,43,1,107
964,1,0,6,453,958,2,13
965,4,6,3,1827,148,2,235
966,1,5,3,350,995,2,264
967,0,5,18,44,184,1,322
968,1,1,24,939,529,2,62
969,5,2,26,4656,191,2,104
970,0,3,21,680,599,0,40
971,5,6,17,953,221,1,285
972,1,2,12,812,186,1,298
973,4,3,28,2201,24,0,342
974,2,3,20,157,118,1,120
975,3,1,14,2699,648,0,103
976,5,2,21,1150,301,0,178
977,3,6,4,1398,494,0,307
978,4,3,7,1472,198,1,313
979,0,4,22,1246,172,1,62
980,4,4,21,2669,45,0,193
981,2,5,11,871,126,1,277
982,4,6,25,395,134,1,306
983,4,0,18,403,17,1,108
984,1,3,25,737,28,1,283
985,5,1,3,436,666,2,55
986,1,5,1,1807,410,2,186
987,1,1,2,1037,386,2,89
988,2,3,10,1642,444,0,89
989,2,1,9,1022,166,1,269
990,1,0,10,199,591,0,102
991,3,4,5,3552,276,2,188
992,2,5,24,3830,292,2,128
993,2,3,29,98,139,0,157
994,2,5,8,4563,450,2,224
995,4,3,2,4609,166,2,14
996,3,6,15,1889,472,0,219
997,2,4,0,3955,435,2,39
998,0,5,19,1241,266,1,341
999,1,6,27,1338,531,0,302
1000,4,2,6,2321,637,2,293
1001,4,2,15,2658,192,0,73
1002,5,1,18,1482,50,1,100
1003,4,1,10,497,205,0,362
1004,0,6,28,1485,374,0,29
1005,1,0,27,1999,97,0,54
1006,4,0,11,822,247,1,68
1007,5,3,11,674,189,1,14
1008,1,5,19,208,22,1,222
1009,4,5,3,458,892,2,38
1010,4,0,17,584,161,1,223
1011,4,1,12,689,298,1,177
1012,4,2,7,394,145,1,355
1013,0,3,11,452,108,1,153
1014,1,0,13,1557,26,0,84
1015,1,3,15,501,699,0,236
1016,4,5,1,768,428,2,139
1017,2,3,29,2381,295,0,312
1018,0,3,22,1063,100,1,200
1019,0,5,1,3642,975,2,167
1020,3,3,13,1437,517,0,351
1021,4,6,1,4011,940,2,222
1022,0,6,15,1441,401,0,71
1023,2,2,24,4950,195,2,49
1024,3,2,26,4212,824,2,147
1025,4,6,12,1431,91,1,336
1026,3,2,1,4757,999,2,274
1027,2,1,29,1047,425,0,161
1028,4,1,28,326,76,0,60
1029,5,3,29,2077,470,0,227
1030,1,0,3,1059,540,2,34
1031,2,0,0,3635,681,2,295
1032,4,1,10,1127,533,0,350
1033,2,0,16,2272,497,0,93
1034,3,5,28,1787,158,0,124
1035,2,2,25,199,218,1,287
1036,0,6,3,3203,942,2,28
1037,5,0,20,909,163,1,323
1038,3,4,10,2180,646,0,265
1039,1,3,7,948,206,1,279
1040,5,1,19,1154,66,1,106
1041,5,3,2,1757,292,2,203
1042,3,5,6,1557,822,2,147
1043,2,3,8,2843,425,2,212
1044,0,0,28,2072,580,0,220
1045,4,6,14,1770,336,0,234
1046,1,6,10,2984,583,0,128
1047,2,5,3,216,751,2,268
1048,4,6,0,4095,529,2,348
1049,2,4,6,1742,307,2,185
1050,3,5,9,381,206,1,189
1051,5,2,26,3855,752,2,30
1052,1,5,27,747,324,0,115
1053,3,1,7,700,254,1,101
1054,0,2,15,2119,149,0,119
1055,3,3,14,838,418,0,132
1056,0,1,11,374,181,1,127
1057,5,0,18,1265,18,1,260
1058,1,5,12,803,199,1,227
1059,5,4,19,243,56,1,263
1060,1,4,14,1149,513,0,364
1061,4,4,27,355,673,0,55
1062,4,6,0,2164,805,2,134
1063,3,0,20,651,36,1,262
1064,3,3,2,1070,793,2,290
1065,3,4,16,432,71,0,40
1066,0,6,24,1201,295,2,155
1067,2,2,25,563,181,1,315
1068,2,5,4,2975,628,0,303
1069,0,0,8,3476,757,2,40
1070,1,3,9,615,272,1,319
1071,0,4,27,2298,613,0,60
1072,5,0,26,2299,129,2,309
1073,1,2,21,2029,468,0,88
1074,2,6,4,1610,654,0,257
1075,1,3,24,2496,280,2,146
1076,5,5,4,187,489,0,94
1077,4,1,11,930,178,1,297
1078,4,2,26,1776,627,2,54
1079,4,5,12,1130,207,1,357
1080,2,5,6,533,326,2,348
1081,4,2,26,1880,228,2,324
1082,3,0,15,2550,389,0,122
1083,2,2,7,672,237,1,182
1084,0,2,28,470,382,0,226
1085,1,6,15,1915,166,0,281
1086,0,3,13,855,501,0,160
1087,4,0,21,2849,491,0,158
1088,3,5,14,1911,413,0,121
1089,3,6,10,2675,423,0,172
1090,1,5,16,1843,341,0,35
1091,1,2,9,249,275,1,57
1092,0,3,20,884,296,1,309
1093,2,3,11,363,292,1,12
1094,4,3,6,2015,723,2,32
1095,0,4,14,434,306,0,237
1096,2,1,21,428,480,0,88
1097,0,2,26,749,554,2,336
1098,4,4,12,287,191,1,261
1099,3,5,2,748,299,2,39
1100,1,2,14,643,107,0,315
1101,5,4,21,2710,416,0,128
1102,5,1,21,1853,27,0,124
1103,0,6,25,866,216,1,44
1104,4,6,22,853,82,1,132
1105,2,5,18,243,235,1,244
1106,2,4,17,1074,111,1,226
1107,5,6,14,1822,493,0,21
1108,1,2,21,2417,544,0,348
1109,4,1,8,1923,747,2,288
1110,0,0,15,1892,253,0,235
1111,0,1,10,1438,346,0,356
1112,5,5,2,1423,560,2,32
1113,0,2,7,683,193,1,333
1114,0,4,18,718,173,1,111
1115,4,6,23,4168,826,2,68
1116,0,2,26,1016,562,2,297
1117,4,3,11,1236,196,1,332
1118,3,0,8,1056,864,2,116
1119,5,2,26,688,795,2,122
1120,0,2,20,163,228,1,300
1121,5,3,12,1375,107,1,269
1122,0,6,3,265,962,2,274
1123,2,2,23,4086,101,2,157
1124,3,1,27,1605,413,0,137
1125,1,4,28,2763,462,0,148
1126,2,1,9,1093,266,1,260
1127,4,4,15,1405,397,0,91
1128,1,1,0,580,815,2,138
1129,4,6,21,49,356,0,267
1130,0,0,4,100,471,0,235
1131,3,4,13,861,513,0,237
1132,0,5,1,1954,788,2,334
1133,4,0,27,454,116,0,112
1134,1,6,7,1264,197,1,256
1135,5,5,0,416,867,2,209
1136,2,5,28,964,395,0,86
1137,1,5,26,844,647,2,188
1138,4,0,24,1303,365,2,227
1139,4,1,28,1947,454,0,145
1140,1,1,28,2808,274,0,16
1141,3,5,22,1220,216,1,322
1142,3,6,23,2928,750,2,153
1143,2,4,28,406,137,0,76
1144,3,5,26,2618,360,2,222
1145,4,4,29,611,448,0,3
1146,1,4,5,2722,834,2,300
1147,5,0,1,3388,950,2,77
1148,3,2,18,60,154,1,163
1149,4,5,23,3870,849,2,97
1150,5,3,10,2113,299,0,105
1151,2,0,18,1154,30,1,290
1152,4,5,27,657,646,0,359
1153,4,5,9,248,27,1,49
1154,5,2,16,1313,659,0,339
1155,0,4,10,944,101,0,113
1156,3,1,26,3067,431,2,316
1157,3,4,12,1308,289,1,215
1158,1,0,25,930,247,1,237
1159,0,0,7,1399,244,1,51
1160,5,2,28,2695,194,0,13
1161,4,0,15,2600,236,0,133
1162,1,3,12,10,66,1,139
1163,3,1,5,3706,858,2,34
1164,5,5,29,1203,271,0,176
1165,4,4,23,3439,662,2,74
1166,1,1,24,1629,145,2,173
1167,2,6,15,283,571,0,6
1168,4,0,13,2997,127,0,282
1169,4,1,7,1446,266,1,360
1170,0,3,8,1752,611,2,109
1171,5,0,25,1208,226,1,35
1172,2,2,1,3511,404,2,126
1173,4,0,21,475,29,0,281
1174,2,6,11,655,72,1,159
1175,4,1,12,633,242,1,318
1176,1,5,20,129,170,1,239
1177,2,3,21,556,575,0,183
1178,5,6,7,470,212,1,195
1179,2,6,12,374,228,1,80
1180,1,6,10,2109,136,0,92
1181,2,3,4,453,690,0,155
1182,2,5,22,647,239,1,169
1183,3,6,28,1110,638,0,156
1184,3,3,16,986,107,0,207
1185,1,5,17,116,227,1,160
1186,5,3,17,1182,89,1,92
1187,2,0,25,944,149,1,199
1188,1,2,1,2563,675,2,133
1189,1,4,18,76,152,1,364
1190,1,3,16,1353,276,0,138
1191,4,2,22,818,231,1,280
1192,5,4,21,2043,653,0,91
1193,2,3,26,4527,223,2,59
1194,3,1,3,291,520,2,2
1195,4,1,16,1314,490,0,336
1196,2,4,21,2861,147,0,363
1197,3,0,25,1240,144,1,127
1198,5,4,4,1206,308,0,282
1199,2,2,26,992,424,2,72
1200,3,1,10,723,165,0,293
1201,0,6,14,2846,53,0,128
1202,0,6,20,1387,260,1,118
1203,1,5,27,818,529,0,341
1204,4,5,1,4692,259,2,333
1205,2,4,3,2821,238,2,55
1206,1,0,26,3194,556,2,282
1207,4,4,14,2761,697,0,329
1208,2,3,0,2619,444,2,231
1209,4,3,12,538,139,1,109
1210,0,0,8,502,933,2,131
1211,0,5,0,3303,450,2,295
1212,0,6,3,2335,485,2,165
1213,3,6,29,122,569,0,318
1214,1,1,19,12,262,1,281
1215,5,3,14,704,361,0,268
1216,5,5,13,974,36,0,26
1217,3,6,8,2565,793,2,207
1218,4,5,24,3688,572,2,281
1219,2,5,9,1488,58,1,249
1220,2,4,16,1136,664,0,174
1221,1,3,15,1206,404,0,220
1222,0,6,24,2170,597,2,190
1223,5,2,22,662,145,1,68
1224,2,5,16,2483,285,0,317
1225,3,2,22,191,138,1,149
1226,2,4,9,1059,46,1,157
1227,0,0,2,4236,571,2,188
1228,2,5,5,3017,258,2,326
1229,5,1,20,1241,261,1,41
1230,1,0,23,1744,563,2,25
1231,0,3,16,2462,688,0,299
1232,4,5,16,738,370,0,208
1233,0,2,27,947,264,0,279
1234,1,5,20,1280,125,1,241
1235,2,5,25,785,166,1,330
1236,2,0,19,380,12,1,272
1237,3,1,0,2615,504,2,249
1238,0,0,20,567,257,1,62
1239,1,6,3,1429,256,2,48
1240,2,1,20,1275,121,1,276
1241,1,1,0,2513,769,2,82
1242,2,0,1,853,277,2,99
1243,4,5,4,781,309,0,247
1244,2,0,21,2257,216,0,228
1245,4,0,6,4329,360,2,6
1246,4,0,3,4422,405,2,65
1247,5,3,29,2746,95,0,108
1248,0,6,2,4628,557,2,78
1249,5,0,7,1384,133,1,30
1250,2,5,0,3740,676,2,234
1251,1,5,15,760,143,0,321
1252,2,6,21,1489,345,0,99
1253,3,5,19,158,217,1,285
1254,2,4,23,3101,972,2,349
1255,4,0,9,827,121,1,199
1256,3,4,3,1301,141,2,221
1257,2,5,16,2457,346,0,87
1258,4,3,11,1105,100,1,92
1259,2,0,22,1326,255,1,64
1260,4,1,6,4227,412,2,90
1261,4,1,23,1484,376,2,100
1262,1,0,14,2295,115,0,17
1263,3,2,10,1941,86,0,345
1264,0,5,17,678,204,1,291
1265,3,2,14,2066,438,0,219
1266,5,1,28,2211,11,0,64
1267,3,3,0,616,919,2,310
1268,1,5,28,1626,636,0,298
1269,3,0,12,1109,145,1,118
1270,2,2,0,2390,261,2,344
1271,3,2,13,2563,633,0,229
1272,3,5,21,2512,448,0,357
1273,2,4,24,4921,160,2,262
1274,5,2,3,4053,65,2,363
1275,3,3,16,2988,418,0,309
1276,5,1,8,4116,264,2,187
1277,2,5,19,442,26,1,29
1278,5,0,20,56,226,1,35
1279,3,5,11,322,187,1,279
1280,1,5,14,2677,455,0,24
1281,0,6,0,4103,817,2,39
1282,0,2,24,1420,706,2,254
1283,3,6,1,3058,831,2,11
1284,1,5,21,2560,665,0,38
1285,5,6,17,1265,253,1,365
1286,1,2,23,870,360,2,332
1287,4,4,19,743,225,1,141
1288,2,0,4,2917,98,0,356
1289,4,6,11,1167,81,1,344
1290,0,0,17,1320,184,1,192
1291,5,4,5,3659,688,2,323
1292,3,0,3,844,467,2,324
1293,0,1,0,4083,903,2,306
1294,2,3,4,189,416,0,169
1295,5,6,5,3530,108,2,339
1296,4,4,5,1365,277,2,45
1297,1,2,20,12,232,1,47
1298,4,6,5,3833,93,2,179
1299,2,2,15,2277,89,0,47
1300,5,6,9,306,44,1,101
1301,3,6,11,430,155,1,24
1302,2,0,12,101,242,1,273
1303,5,0,27,2143,579,0,78
1304,5,0,8,4586,755,2,202
1305,3,0,4,2566,298,0,175
1306,0,2,17,1099,283,1,262
1307,0,5,5,189,679,2,300
1308,2,2,3,2013,873,2,311
1309,5,1,24,3601,475,2,19
1310,1,5,0,2617,302,2,155
1311,3,3,21,364,394,0,92
1312,0,1,7,604,51,1,238
1313,0,3,3,2328,957,2,164
1314,5,1,10,35,253,0,149
1315,2,4,3,1059,444,2,11
1316,2,2,5,1707,115,2,362
1317,1,0,1,2835,750,2,190
1318,1,1,25,983,295,1,204
1319,2,1,25,809,45,1,154
1320,2,3,21,1209,471,0,60
1321,4,0,13,455,662,0,342
1322,5,2,13,1625,577,0,46
1323,0,0,28,564,610,0,295
1324,3,0,12,1140,141,1,174
1325,5,4,29,47,516,0,45
1326,1,6,26,4889,772,2,294
1327,0,0,24,4907,572,2,177
1328,2,3,15,2809,135,0,199
1329,1,6,25,571,175,1,11
1330,3,1,7,248,158,1,107
1331,3,6,2,168,865,2,307
1332,3,6,0,3192,162,2,283
1333,1,6,29,2266,328,0,206
1334,3,3,25,304,5,1,190
1335,5,2,6,1874,714,2,77
1336,0,1,24,1384,318,2,226
1337,4,6,17,548,91,1,1
1338,1,3,3,4193,147,2,254
1339,3,5,14,1509,199,0,241
1340,2,4,29,1504,113,0,128
1341,3,4,4,2755,566,0,350
1342,3,6,18,1414,113,1,349
1343,0,5,13,2971,294,0,92
1344,0,4,26,4673,622,2,88
1345,5,5,20,654,146,1,197
1346,3,5,7,876,274,1,348
1347,2,3,29,2284,299,0,42
1348,1,6,28,2744,40,0,71
1349,3,5,25,1390,226,1,91
1350,3,1,4,939,665,0,20
1351,4,5,1,125,976,2,143
1352,5,0,10,2053,428,0,143
1353,4,2,15,840,26,0,128
1354,3,2,9,1249,109,1,127
1355,4,2,24,119,97,2,276
1356,2,6,14,1035,340,0,43
1357,2,5,4,475,26,0,155
1358,1,2,12,237,48,1,107
1359,5,2,18,328,192,1,16
1360,0,2,10,2389,698,0,106
1361,1,2,21,692,584,0,172
1362,0,1,15,584,244,0,76
1363,1,1,28,2391,680,0,171
1364,3,6,25,876,216,1,62
1365,2,1,9,1383,206,1,62
1366,5,2,7,1144,67,1,103
1367,5,4,20,1295,57,1,119
1368,4,2,21,552,418,0,333
1369,0,4,13,2453,205,0,349
1370,3,3,17,1114,179,1,272
1371,4,6,22,784,236,1,214
1372,2,0,10,1390,559,0,121
1373,2,5,28,1664,417,0,311
1374,0,4,13,2089,232,0,235
1375,2,6,5,4446,973,2,53
1376,2,6,19,1080,72,1,170
1377,2,3,11,1375,137,1,339
1378,3,6,4,2001,630,0,337
1379,4,2,29,673,138,0,348
1380,2,3,28,786,96,0,272
1381,2,6,11,627,194,1,214
1382,1,1,16,493,71,0,258
1383,2,3,9,740,185,1,223
1384,0,3,7,1421,99,1,359
1385,2,6,18,752,216,1,131
1386,4,3,3,2998,985,2,56
1387,2,6,25,239,53,1,91
1388,5,0,6,737,217,2,111
1389,5,4,6,1222,168,2,287
1390,2,6,2,4659,130,2,183
1391,4,6,9,1116,106,1,334
1392,1,2,23,4536,219,2,138
1393,3,1,12,159,208,1,262
1394,4,1,18,1141,220,1,188
1395,0,6,17,372,54,1,295
1396,3,4,7,521,169,1,286
1397,5,1,3,2040,495,2,204
1398,2,0,8,4162,426,2,353
1399,2,0,1,1661,628,2,157
1400,5,0,28,1071,434,0,77
1401,3,3,25,1425,192,1,198
1402,0,1,16,78,534,0,363
1403,3,1,4,275,158,0,1
1404,0,4,22,1118,186,1,211
1405,1,6,21,1460,331,0,293
1406,3,2,23,4677,959,2,298
1407,4,4,23,339,449,2,93
1408,1,4,6,3075,585,2,65
1409,4,5,21,2681,350,0,81
1410,3,1,4,2979,542,0,103
1411,0,4,29,2175,157,0,39
1412,0,0,13,2174,129,0,195
1413,1,4,19,127,262,1,289
1414,5,1,27,2095,515,0,258
1415,1,4,22,702,67,1,294
1416,1,2,5,1505,807,2,30
1417,3,2,15,417,342,0,313
1418,5,5,26,4712,733,2,4
1419,5,3,24,4386,871,2,225
1420,4,2,28,1309,290,0,322
1421,0,1,7,1480,17,1,232
1422,1,3,27,158,661,0,241
1423,4,3,22,724,16,1,266
1424,2,5,16,2069,514,0,271
1425,4,2,18,643,232,1,325
1426,5,4,14,2896,269,0,188
1427,2,5,10,1774,262,0,179
1428,0,5,29,1056,342,0,279
1429,3,4,17,855,182,1,171
1430,4,3,16,373,327,0,61
1431,1,0,10,95,323,0,332
1432,5,2,11,1379,69,1,356
1433,4,2,20,576,175,1,280
1434,3,4,12,1448,17,1,145
1435,5,3,21,287,231,0,8
1436,2,5,19,1380,154,1,341
1437,5,4,20,634,101,1,24
1438,1,6,1,1110,59,2,84
1439,2,2,15,2373,363,0,339
1440,3,2,10,2936,339,0,226
1441,4,6,22,762,99,1,64
1442,4,6,28,2333,322,0,280
1443,3,1,8,1988,869,2,296
1444,2,1,3,3811,213,2,261
1445,2,4,4,409,574,0,189
1446,2,6,26,4768,381,2,96
1447,1,4,3,2916,541,2,5
1448,3,6,21,236,171,0,219
1449,3,1,0,2963,165,2,88
1450,2,3,26,4249,57,2,220
1451,1,5,20,1379,41,1,174
1452,3,4,21,109,599,0,17
1453,2,2,23,3095,344,2,92
1454,2,2,23,1474,527,2,197
1455,5,4,14,868,528,0,276
1456,1,2,8,1717,868,2,216
1457,3,0,23,1218,69,2,210
1458,5,2,5,4051,670,2,181
1459,4,3,2,926,96,2,10
1460,1,5,26,3340,226,2,245
1461,2,0,29,2501,116,0,25
1462,3,2,8,2175,531,2,284
1463,3,2,9,895,117,1,296
1464,1,3,14,1567,642,0,56
1465,1,2,3,676,987,2,272
1466,0,5,27,610,574,0,2
1467,0,4,8,2078,815,2,91
1468,2,6,7,1087,216,1,40
1469,5,0,11,1096,27,1,197
1470,1,6,16,1771,117,0,211
1471,3,5,19,285,82,1,318
1472,3,4,25,296,70,1,131
1473,1,1,29,2635,675,0,43
1474,5,4,10,133,171,0,120
1475,5,6,11,787,20,1,16
1476,4,1,15,1249,601,0,288
1477,1,2,7,96,29,1,57
1478,0,3,19,1293,51,1,176
1479,0,1,24,2964,567,2,339
1480,0,2,1,1632,560,2,234
1481,3,3,26,4980,545,2,25
1482,3,2,18,1062,231,1,291
1483,5,3,8,2821,804,2,147
1484,1,3,18,1284,298,1,68
1485,1,5,2,2856,889,2,184
1486,0,1,23,2546,625,2,259
1487,1,3,27,649,499,0,263
1488,4,2,0,489,226,2,113
1489,0,2,6,3625,463,2,186
1490,1,6,26,2699,1000,2,333
1491,2,3,11,861,136,1,346
1492,5,4,7,357,228,1,234
1493,0,0,26,1604,598,2,119
1494,3,3,9,1027,73,1,6
1495,4,0,4,2233,488,0,141
1496,3,4,24,4284,759,2,230
1497,2,2,11,169,74,1,192
1498,2,2,17,874,120,1,304
1499,2,0,1,3985,560,2,317
1500,3,1,24,1440,55,2,70
1501,0,5,11,368,133,1,117
1502,0,0,4,2477,346,0,279
1503,4,6,25,608,202,1,356
1504,0,3,22,48,169,1,166
1505,4,6,8,1971,923,2,363
1506,0,4,0,1459,511,2,203
1507,5,3,5,701,863,2,155
1508,5,0,19,852,182,1,115
1509,5,0,20,1163,57,1,279
1510,5,3,1,2580,247,2,49
1511,2,2,8,3278,788,2,57
1512,0,6,3,1718,631,2,115
1513,3,1,28,628,226,0,26
1514,4,2,29,2753,142,0,49
1515,4,3,1,2911,229,2,182
1516,5,3,1,3577,596,2,310
1517,3,4,13,1280,546,0,51
1518,4,5,11,985,265,1,194
1519,1,2,20,1446,60,1,273
1520,3,2,4,511,455,0,41
1521,5,6,7,976,154,1,98
1522,5,3,9,156,72,1,276
1523,0,6,29,55,295,0,216
1524,5,5,15,1810,340,0,136
1525,5,6,21,2848,495,0,64
1526,4,5,22,1450,109,1,322
1527,0,5,15,823,643,0,117
1528,0,6,5,4530,784,2,328
1529,3,2,6,3372,562,2,203
1530,5,3,11,229,194,1,364
1531,3,1,16,85,512,0,27
1532,4,1,7,1233,141,1,284
1533,5,6,21,422,531,0,41
1534,2,4,18,536,266,1,125
1535,0,4,22,1269,163,1,209
1536,0,1,20,923,98,1,289
1537,0,2,13,976,696,0,36
1538,3,0,17,493,24,1,347
1539,0,6,9,1142,110,1,292
1540,0,3,25,520,54,1,316
1541,1,6,23,4565,570,2,313
1542,3,3,18,768,284,1,280
1543,1,5,17,778,60,1,104
1544,2,5,22,494,293,1,49
1545,1,0,2,2355,443,2,37
1546,4,1,5,4924,174,2,56
1547,3,5,17,175,142,1,3
1548,0,3,18,284,213,1,79
1549,4,5,7,945,79,1,264
1550,3,0,15,2760,638,0,6
1551,1,4,0,1616,870,2,344
1552,4,5,26,775,704,2,308
1553,1,5,3,2468,789,2,163
1554,4,6,0,1628,837,2,319
1555,2,2,6,3759,993,2,273
1556,0,1,1,571,191,2,133
1557,5,4,23,1866,839,2,185
1558,0,6,2,1313,702,2,3
1559,4,2,12,566,37,1,204
1560,2,6,1,2830,292,2,345
1561,1,6,2,134,111,2,99
1562,2,3,5,4016,978,2,149
1563,0,6,14,1572,134,0,295
1564,2,4,13,1843,125,0,72
1565,3,4,25,1145,135,1,275
1566,0,1,17,89,198,1,294
1567,2,0,13,660,77,0,139
1568,1,3,22,524,113,1,328
1569,0,3,6,687,504,2,343
1570,5,3,18,1358,148,1,200
1571,4,3,10,1712,118,0,104
1572,0,5,18,255,79,1,239
1573,5,3,25,160,57,1,51
1574,4,3,9,514,281,1,125
1575,5,3,23,930,271,2,228
1576,5,2,13,2611,663,0,172
1577,5,1,11,281,240,1,27
1578,2,3,29,642,532,0,29
1579,2,2,6,1445,367,2,124
1580,2,6,18,1191,275,1,190
1581,5,1,7,137,196,1,345
1582,4,2,23,2345,385,2,46
1583,4,1,21,976,588,0,334
1584,2,3,10,2665,328,0,353
1585,0,4,21,719,525,0,39
1586,5,4,29,2855,543,0,239
1587,3,6,7,524,254,1,295
1588,1,3,2,2460,160,2,345
1589,0,6,12,1368,274,1,58
1590,3,5,9,284,35,1,14
1591,3,3,27,1736,633,0,361
1592,1,3,26,3076,662,2,206
1593,1,3,19,158,68,1,151
1594,1,0,12,1275,31,1,199
1595,1,2,21,1203,485,0,134
1596,0,3,27,776,286,0,182
1597,4,2,7,1019,5,1,85
1598,5,6,14,2355,569,0,62
1599,5,0,13,1396,649,0,238
1600,0,1,11,1200,8,1,0
1601,0,2,8,866,596,2,38
1602,5,4,29,2673,445,0,9
1603,4,4,6,2320,399,2,229
1604,5,5,1,4582,719,2,303
1605,2,6,20,1056,110,1,287
1606,3,6,4,2728,88,0,298
1607,3,1,10,1906,274,0,209
1608,1,0,2,4940,658,2,234
1609,1,5,23,2261,482,2,97
1610,4,2,18,1465,121,1,242
1611,2,5,8,1513,884,2,118
1612,4,3,28,1681,212,0,306
1613,1,2,14,2059,355,0,278
1614,4,1,2,126,210,2,355
1615,3,2,2,2904,612,2,253
1616,5,4,20,1413,45,1,45
1617,0,0,11,1037,254,1,22
1618,0,3,2,124,666,2,8
1619,2,5,24,2105,878,2,334
1620,0,1,0,1396,688,2,243
1621,2,3,6,2475,97,2,325
1622,4,4,19,230,204,1,35
1623,5,4,2,4753,260,2,46
1624,0,4,10,1312,270,0,28
1625,2,2,15,875,26,0,96
1626,0,1,8,941,778,2,206
1627,1,1,6,3863,858,2,148
1628,4,4,14,1902,393,0,62
1629,1,2,18,774,96,1,243
1630,4,0,8,1401,153,2,336
1631,2,3,15,1721,132,0,175
1632,3,4,9,801,44,1,50
1633,3,2,28,1266,82,0,182
1634,0,4,13,612,699,0,215
1635,1,0,19,1025,168,1,212
1636,3,3,20,1083,80,1,5
1637,3,1,26,375,553,2,60
1638,4,6,12,206,287,1,180
1639,5,5,29,1051,160,0,8
